Net counts

Spectrum                          Na    Mg    Al      Si     S     K      Ca   Ti     Fe    Sr     Rh
SRM_1831_300s_20x20det_1_2_14   9986 11122 15355 1671905  9675 45793 1856480 6628 119851 36088 128395
SRM_1831_300s_20x20det_1_2_15   9940 11298 15205 1670726  9996 44817 1857107 6471 119555 37393 127701
SRM_1831_300s_20x20det_1_2_16   9801 11107 15430 1661826  9226 44795 1850139 6439 118276 36989 128256
SRM_1831_300s_20x20det_1_2_17  10153 11367 15440 1671610  9508 45418 1855876 6733 119222 37148 127678
SRM_1831_300s_20x20det_1_2_18   9811 11186 15068 1672260  9555 44887 1862290 6313 119965 36354 128150
SRM_1831_300s_20x20det_1_2_19  10216 10957 15194 1674735 10149 45309 1866215 6444 119507 36891 129803
SRM_1831_300s_20x20det_1_2_2    9975 11231 15499 1671332  9835 45029 1859974 6337 119253 37016 128240
SRM_1831_300s_20x20det_1_2_3   10225 11429 15405 1676388  9535 45661 1865949 6960 119908 36778 127806
SRM_1831_300s_20x20det_1_2_4   10290 10952 15614 1670004 10051 45487 1859576 6311 119206 36164 127333
SRM_1831_300s_20x20det_1_2_5   10082 11043 15267 1671710  9803 45416 1858642 6919 118637 36777 127713
SRM_1831_300s_20x20det_1_2_6   10118 11201 15404 1675433  9384 45251 1860947 6881 119027 37099 127666
SRM_1831_300s_20x20det_1_2_7   10128 11195 15284 1670411  9590 44886 1858397 6656 119485 36063 128368
SRM_1831_300s_20x20det_1_2_8   10202 11142 15268 1674014  9797 44650 1859171 6398 119919 37570 128429
SRM_1831_300s_20x20det_1_2_9   10169 11083 15404 1675312  9660 45217 1861233 6811 120348 36433 128387
SRM_1831_300s_20x20det_1_3_0    9815 11122 15379 1671690  9672 44859 1862835 6645 119290 36227 129645
SRM_1831_300s_20x20det_1_3_1   10257 11249 15544 1673360  9629 45470 1864002 6595 119039 36172 128332
SRM_1831_300s_20x20det_1_3_10  10045 11293 15228 1673184 10064 45385 1861835 6334 120200 35889 127783
SRM_1831_300s_20x20det_1_3_11  10257 11345 15372 1674933 10015 45344 1865027 6777 118501 36194 127111
SRM_1831_300s_20x20det_1_3_12   9945 11141 15498 1677275 10043 45319 1860159 6481 119001 37481 127876
SRM_1831_300s_20x20det_1_3_13   9901 10848 15364 1671517  9655 45670 1857529 6769 118781 37047 127604
SRM_1831_300s_20x20det_1_3_14  10227 11111 15506 1672950 10468 45839 1859919 6475 119423 37194 126973
SRM_1831_300s_20x20det_1_3_15  10123 11437 15404 1676588  9835 45463 1858833 6478 120119 36407 128306
SRM_1831_300s_20x20det_1_3_16  10297 11360 15351 1673572  9763 45389 1861981 6821 119846 36727 126505
SRM_1831_300s_20x20det_1_3_17  10172 11618 15373 1674036  9883 44748 1856827 6609 119241 36878 128937
SRM_1831_300s_20x20det_1_3_18   9963 11259 15553 1672814  9815 45118 1862670 6473 119501 37587 127246
SRM_1831_300s_20x20det_1_3_19  10069 11439 15380 1673358 10027 45197 1863640 6708 120075 37094 127681
SRM_1831_300s_20x20det_1_3_2   10183 11215 15467 1671970  9285 45133 1862286 6642 119703 35882 128695
SRM_1831_300s_20x20det_1_3_3    9984 11221 15240 1677363  9705 45275 1862185 6631 119653 36405 128942
SRM_1831_300s_20x20det_1_3_4   10241 11067 15416 1674825  9732 45793 1861627 7023 118577 37864 128947
SRM_1831_300s_20x20det_1_3_5   10393 11177 15705 1674456  9442 45209 1860922 6413 119660 36661 128757
SRM_1831_300s_20x20det_1_3_6   10157 11399 15203 1675991  9583 45198 1859390 6816 120069 36552 128589
SRM_1831_300s_20x20det_1_3_7   10000 11015 15115 1670768  9597 44892 1861054 7249 119494 37871 128298
SRM_1831_300s_20x20det_1_3_8   10424 11100 15363 1673133  9667 44942 1863014 6477 118859 36138 128441
SRM_1831_300s_20x20det_1_3_9   10220 11032 15429 1675560  9507 45074 1862362 6495 120144 36485 128435
SRM_1831_300s_20x20det_1_4_0   10200 11409 15349 1673482  9888 44934 1862566 6408 120132 36966 128711
SRM_1831_300s_20x20det_1_4_1   10050 11142 15316 1673060  9647 44952 1860483 7019 119290 36043 128727
SRM_1831_300s_20x20det_1_4_10   9787 11166 15238 1672403  9923 45827 1857863 6585 118131 36239 129616
SRM_1831_300s_20x20det_1_4_11  10040 11275 15560 1671417  9691 44972 1854540 6575 119165 37306 127783
SRM_1831_300s_20x20det_1_4_12  10289 11614 15500 1670776  9914 45206 1859726 7097 120375 36194 127650
SRM_1831_300s_20x20det_1_4_13  10082 11154 15333 1673315  9369 44943 1862002 6676 120121 36351 128664
SRM_1831_300s_20x20det_1_4_14   9868 11019 15261 1671574  9765 45085 1859437 6405 119472 36989 127454
SRM_1831_300s_20x20det_1_4_15  10071 11292 15243 1670462 10004 44919 1859620 6626 120079 37165 127788
SRM_1831_300s_20x20det_1_4_16   9770 10909 14622 1645648  9804 44829 1859280 6686 119813 36830 127054
SRM_1831_300s_20x20det_1_4_17  10096 11109 15314 1670480  9889 44721 1857740 6508 118776 36169 128141
SRM_1831_300s_20x20det_1_4_18   9920 11181 15314 1673420  9990 45016 1860810 6578 119645 36094 129042
SRM_1831_300s_20x20det_1_4_19   9941 11021 15433 1676711  9897 45250 1864122 6311 120182 37084 128709
SRM_1831_300s_20x20det_1_4_2    9780 11198 15012 1672809  9529 45189 1863352 6306 119291 36576 129707
SRM_1831_300s_20x20det_1_4_3    9957 11062 15132 1672201  9794 45194 1857176 6641 119013 36114 126705
SRM_1831_300s_20x20det_1_4_4    9752 11262 15454 1666874  9737 45202 1852438 6238 119424 36652 128282
SRM_1831_300s_20x20det_1_4_5   10154 11189 15399 1669295  9725 45098 1855804 6716 118707 36848 127508
SRM_1831_300s_20x20det_1_4_6   10087 11260 15412 1668074  9486 44977 1856035 6741 118961 36537 127984
SRM_1831_300s_20x20det_1_4_7    9966 10972 15118 1671609  9567 45561 1859332 6332 118702 36906 127641
SRM_1831_300s_20x20det_1_4_8   10012 11395 15176 1670759  9579 44865 1860154 6323 119014 35828 128652
SRM_1831_300s_20x20det_1_4_9   10014 11576 15496 1671772  9865 45329 1853907 6358 119053 36602 127156
SRM_1831_300s_20x20det_1_5_0   10200 11133 15558 1674650  9722 45109 1863372 6550 119546 35936 128348
SRM_1831_300s_20x20det_1_5_1   10257 11382 15486 1674396  9565 44809 1865049 6360 118753 36532 127442
SRM_1831_300s_20x20det_1_5_10   9984 11240 15276 1672146  9540 45119 1859089 6348 119350 36030 127306
SRM_1831_300s_20x20det_1_5_11  10164 11061 15504 1678417  9829 45539 1866141 6701 120079 36568 128238
SRM_1831_300s_20x20det_1_5_12   9935 11120 15573 1672474  9895 44582 1859616 6469 119230 35859 128786
SRM_1831_300s_20x20det_1_5_13  10034 11119 15517 1672479  9660 45095 1860097 6503 119151 37219 128340
SRM_1831_300s_20x20det_1_5_14  10065 11415 15145 1677032  9644 45548 1867040 6756 119968 36904 128109
SRM_1831_300s_20x20det_1_5_15  10141 11046 15544 1673720 10129 45162 1861562 6345 118831 37073 128515
SRM_1831_300s_20x20det_1_5_16  10218 11161 15430 1669614  9940 45109 1857033 6840 119636 36574 128919
SRM_1831_300s_20x20det_1_5_17  10005 11063 15237 1671917  9650 45063 1860856 6120 119453 35736 127343
SRM_1831_300s_20x20det_1_5_18  10278 11289 15362 1673803  9407 44999 1857955 6768 118874 37097 127795
SRM_1831_300s_20x20det_1_5_19  10125 11266 15210 1670305  9685 44559 1860131 6843 119147 36633 128220
SRM_1831_300s_20x20det_1_5_2    9901 11199 15361 1674290  9926 44858 1860120 6466 119293 36925 127886
SRM_1831_300s_20x20det_1_5_3    9927 11247 15207 1669102  9932 45373 1860214 6632 118688 36635 128807
SRM_1831_300s_20x20det_1_5_4   10370 11209 15295 1674681  9594 45071 1860783 6957 119012 36219 128603
SRM_1831_300s_20x20det_1_5_5    9777 11035 15513 1667047  9755 45733 1857264 6638 119911 36765 129334
SRM_1831_300s_20x20det_1_5_6    9782 11074 15272 1670629  9649 45266 1859696 6461 119117 36277 128393
SRM_1831_300s_20x20det_1_5_7    1401  1611  2218  238314  1295  6295  264778  812  16834  5059  18348
SRM_1831_300s_20x20det_1_5_8   10257 11051 15391 1672039  9446 44923 1858708 6449 119050 36677 128585
SRM_1831_300s_20x20det_1_5_9    9682 11076 15469 1670575  9609 45254 1856581 6490 120047 35608 128389
SRM_1831_300s_20x20det_1_6_0   10189 11289 15558 1674660  9533 45259 1864007 6331 119456 36242 128730
SRM_1831_300s_20x20det_1_6_1   10136 10903 15320 1672649  9540 44869 1860572 6404 119605 36559 129807
SRM_1831_300s_20x20det_1_6_10   9765 11127 15242 1672918  9898 44884 1860046 6299 118933 36994 127891
SRM_1831_300s_20x20det_1_6_11   9841 11419 14982 1670742  9548 44801 1860760 6525 118809 37023 128165
SRM_1831_300s_20x20det_1_6_12  10034 11194 15516 1676778  9759 45407 1862295 6413 120073 37035 128251
SRM_1831_300s_20x20det_1_6_13  10232 11287 15521 1671880  9540 45453 1857081 6714 119220 37444 128394
SRM_1831_300s_20x20det_1_6_14   9745 11246 15462 1678203 10056 45397 1862519 6410 119163 36341 127159
SRM_1831_300s_20x20det_1_6_15  10047 11262 15426 1675173  9472 45592 1860089 6522 120157 36673 129647
SRM_1831_300s_20x20det_1_6_16   9871 11248 15227 1673853  9574 45020 1859236 6648 119143 35907 128376
SRM_1831_300s_20x20det_1_6_17   9890 11069 15293 1670988  9588 45175 1858222 6708 118267 35939 126514
SRM_1831_300s_20x20det_1_6_18   9946 11439 15479 1676014  9649 45278 1860694 6895 119375 37974 128357
SRM_1831_300s_20x20det_1_6_19   9998 11192 15080 1674103  9501 45314 1859052 6590 118407 36525 127946
SRM_1831_300s_20x20det_1_6_2    9983 11164 15440 1673177  9817 45120 1858713 6742 118860 35958 126682
SRM_1831_300s_20x20det_1_6_3   10006 11185 15363 1671759  9506 45705 1858167 6343 118935 36796 127490
SRM_1831_300s_20x20det_1_6_4    9912 11411 15321 1674687  9509 45089 1861976 6347 119755 36484 129053
SRM_1831_300s_20x20det_1_6_5   10068 11260 15683 1671163  9750 45077 1854897 6417 118732 37584 127855
SRM_1831_300s_20x20det_1_6_6    9956 11315 15154 1670984  9585 44786 1858711 6511 118825 36979 127808
SRM_1831_300s_20x20det_1_6_7   10112 11269 15445 1672557  9614 45255 1857684 6527 118914 36823 127770
SRM_1831_300s_20x20det_1_6_8   10018 11078 15353 1674881  9546 45013 1862295 6673 118858 36805 127828
SRM_1831_300s_20x20det_1_6_9    9782 11145 15362 1671511  9606 45219 1859300 6491 118395 36972 129225
SRM_1831_300s_20x20det_1_7_0   10053 11294 15640 1673643  9609 44695 1858063 6698 118894 36737 128392
SRM_1831_300s_20x20det_1_7_1    9943 11567 15058 1676403  9804 45220 1861914 6730 119748 36518 129410
SRM_1831_300s_20x20det_1_7_10  10221 11358 15123 1673756  9671 44901 1860260 6657 119557 36209 128650
SRM_1831_300s_20x20det_1_7_11   9869 11291 15054 1674525  9837 45847 1863989 7156 119464 35245 129395
SRM_1831_300s_20x20det_1_7_12  10236 11258 15400 1675618  9825 44983 1864058 6391 119169 36446 128824
SRM_1831_300s_20x20det_1_7_13   9930 10989 15424 1673335  9649 45200 1860735 6365 120085 36337 127897
SRM_1831_300s_20x20det_1_7_14   9956 11446 15456 1674401  9413 45327 1861687 6581 119498 37516 128202
SRM_1831_300s_20x20det_1_7_15   9918 11058 15300 1672169  9581 45288 1861039 6758 119638 36984 128248
SRM_1831_300s_20x20det_1_7_16  10027 11114 15344 1674216  9793 45261 1860503 6371 119628 36431 127314
SRM_1831_300s_20x20det_1_7_17  10008 10991 15309 1668164 10106 45028 1855635 6704 119326 36295 127307
SRM_1831_300s_20x20det_1_7_18  10062 11310 15489 1674825  9551 45251 1862005 6682 119725 36764 130033
SRM_1831_300s_20x20det_1_7_19  10031 11189 14997 1675884  9408 45349 1864321 6097 119251 35981 128903
SRM_1831_300s_20x20det_1_7_2   10186 10979 15387 1673450  9892 45148 1862091 6416 118726 36449 128414
SRM_1831_300s_20x20det_1_7_3    9830 11562 15490 1674854  9538 44864 1861391 6638 118711 36748 128648
SRM_1831_300s_20x20det_1_7_4    9830 11139 15113 1675869  9569 45564 1860486 6789 119592 36316 128993
SRM_1831_300s_20x20det_1_7_5   10146 11188 15609 1675648  9813 45193 1863986 6488 119667 38054 127869
SRM_1831_300s_20x20det_1_7_6    9935 11484 15218 1672754  9932 44681 1858084 6807 119180 36620 127822
SRM_1831_300s_20x20det_1_7_7   10069 11029 15226 1671838  9551 44753 1859467 6395 118333 36737 127765
SRM_1831_300s_20x20det_1_7_8    9869 10916 15277 1677665  9731 45054 1860775 6375 120334 36938 128225
SRM_1831_300s_20x20det_1_7_9   10216 11260 15466 1676654  9329 45424 1862979 6760 119929 37602 128275
SRM_1831_300s_20x20det_1_8_0   10023 11065 15341 1674198 10011 45133 1862669 6793 119031 36490 128823
SRM_1831_300s_20x20det_1_8_1   10164 11448 15583 1672655  9722 44899 1862535 6449 119607 37856 128262
SRM_1831_300s_20x20det_1_8_10  10236 11263 15473 1673984  9502 44696 1862910 6913 119435 36391 128302
SRM_1831_300s_20x20det_1_8_11  10030 11134 15660 1675325  9770 45168 1862875 6354 119083 37005 128734
SRM_1831_300s_20x20det_1_8_12  10472 11095 15315 1673651  9667 45440 1859196 6596 118791 36166 128319
SRM_1831_300s_20x20det_1_8_13  10169 11308 15321 1675049  9651 45225 1862489 6338 119633 36695 128940
SRM_1831_300s_20x20det_1_8_14  10017 11299 15466 1675068  9769 44988 1862716 6537 119071 36886 128092
SRM_1831_300s_20x20det_1_8_15  10499 11244 15013 1673361  9832 44618 1861977 6545 119616 36550 128413
SRM_1831_300s_20x20det_1_8_16  10091 11022 15420 1672586  9946 45285 1857829 6955 119265 37559 127569
SRM_1831_300s_20x20det_1_8_17  10054 10991 15282 1668403  9478 44813 1858398 6873 119765 36802 127554
SRM_1831_300s_20x20det_1_8_18  10108 11027 15528 1672315  9843 45412 1860987 6790 118799 37212 127542
SRM_1831_300s_20x20det_1_8_19   9874 11160 15469 1672317  9303 44832 1858938 6758 118601 36945 128298
SRM_1831_300s_20x20det_1_8_2   10112 11091 15369 1673126  9663 44974 1861173 6652 118801 36790 127844
SRM_1831_300s_20x20det_1_8_3    9927 11144 14980 1673699  9629 45241 1859213 6404 120355 36129 127131
SRM_1831_300s_20x20det_1_8_4    9876 11094 15422 1676211  9921 44585 1861977 6378 119106 35673 127682
SRM_1831_300s_20x20det_1_8_5   10038 11284 15284 1677194  9630 44977 1865407 6537 119813 36783 128781
SRM_1831_300s_20x20det_1_8_6   10334 11237 15493 1676684 10081 45139 1864325 6563 119435 36730 129034
SRM_1831_300s_20x20det_1_8_7    9868 11113 15277 1675444  9518 45762 1861509 6401 118323 36695 128064
SRM_1831_300s_20x20det_1_8_8    9995 11093 15093 1676434  9714 45411 1859452 6210 119113 36879 128918
SRM_1831_300s_20x20det_1_8_9    9885 10960 15442 1677520  9618 45130 1864818 6927 119837 36557 128830
SRM_1831_300s_20x20det_1_9_0   10098 11272 15479 1677516  9804 45442 1864206 6823 120000 36850 129216
SRM_1831_300s_20x20det_1_9_1   10300 11452 15585 1672820  9792 45234 1862846 6536 119477 36823 129101
SRM_1831_300s_20x20det_1_9_10  10062 11356 15466 1673302  9787 45199 1861670 6644 119745 36688 128853
SRM_1831_300s_20x20det_1_9_11  10013 11097 15444 1675912  9676 45001 1860973 6873 119356 36510 128221
SRM_1831_300s_20x20det_1_9_12  10386 11519 15606 1675971  9894 44815 1861086 6382 118800 36466 127906
SRM_1831_300s_20x20det_1_9_13  10035 11214 15352 1671318  9787 45001 1859654 6431 119399 37327 128222
SRM_1831_300s_20x20det_1_9_14  10091 11239 15451 1672196  9710 45525 1860835 6284 118964 36272 127317
SRM_1831_300s_20x20det_1_9_15  10043 11201 15073 1672040  9653 44836 1855620 6936 119678 36352 127850
SRM_1831_300s_20x20det_1_9_16   9958 11240 14991 1674794  9718 44999 1863721 7032 120557 37382 128966
SRM_1831_300s_20x20det_1_9_17   9585 10468 14473 1631053  9497 44574 1851443 6383 120426 36282 128106
SRM_1831_300s_20x20det_1_9_18  10148 11432 15565 1675084  9684 45163 1860756 6916 118877 36253 128447
SRM_1831_300s_20x20det_1_9_19  10139 11203 14975 1676175  9611 45005 1860068 6352 119351 36515 128313
SRM_1831_300s_20x20det_1_9_2    9993 11233 15566 1673002  9706 45004 1860920 6633 119228 36508 129047
SRM_1831_300s_20x20det_1_9_3   10107 11237 15388 1676643  9582 45630 1864943 6902 119749 37073 128283
SRM_1831_300s_20x20det_1_9_4   10113 11104 15449 1676797  9844 45690 1859082 6814 119255 36107 128767
SRM_1831_300s_20x20det_1_9_5    9858 11162 15313 1673597  9675 45356 1861199 6623 118399 36561 128738
SRM_1831_300s_20x20det_1_9_6    9969 11251 15300 1677156  9627 44810 1863843 6432 118935 36803 128551
SRM_1831_300s_20x20det_1_9_7   10089 11156 15357 1672048  9957 44890 1860416 6877 120150 37690 128041
SRM_1831_300s_20x20det_1_9_8    9972 11052 15306 1675357  9504 45219 1861662 6697 119351 36359 129266
SRM_1831_300s_20x20det_1_9_9   10132 11173 15457 1671047  9458 45336 1861803 6655 119021 36204 129118
-----------------------------------------------------------------------------------------------------
Mean value:                    10004 11143 15294 1666081  9685 44936 1852566 6544 118820 36534 127797
Std. Abw.:                       635   704   953  101604   662  2750  112587  451   7255  2284   7813
Std. Abw. rel. [%]:             6.35  6.32  6.23    6.10  6.83  6.12    6.08 6.89   6.11  6.25   6.11
Conf. interval:                   32    35    48    5080    33   138    5629   23    363   114    391
