ROI backgr, sum

Spectrum                             Na       Mg       Al       Si        S        K       Ca       Ti        Fe        Sr        Rh
SRM_1831_300s_20x20det_2_10_0     -2398    -2991    -3463    -3568    -4214    -6779    -7344    -9744    -36446    -90515    -44179
SRM_1831_300s_20x20det_2_10_1     -2405    -3004    -3474    -3559    -4241    -6728    -7212    -9822    -36410    -90731    -43087
SRM_1831_300s_20x20det_2_10_10    -2362    -2959    -3445    -3567    -4187    -6583    -7112    -9862    -36959    -90591    -42229
SRM_1831_300s_20x20det_2_10_11    -2356    -2934    -3385    -3462    -4145    -6677    -7231    -9670    -36568    -89873    -42153
SRM_1831_300s_20x20det_2_10_12    -2370    -2959    -3426    -3523    -4203    -6636    -7139    -9484    -36442    -90449    -42311
SRM_1831_300s_20x20det_2_10_13    -2390    -2981    -3443    -3527    -4178    -6613    -7171    -9681    -36702    -90351    -42454
SRM_1831_300s_20x20det_2_10_14    -2386    -2994    -3485    -3606    -4312    -6647    -7135    -9701    -36487    -90339    -42027
SRM_1831_300s_20x20det_2_10_15    -2338    -2922    -3396    -3515    -4193    -6628    -7189    -9631    -36698    -90618    -42425
SRM_1831_300s_20x20det_2_10_16    -2354    -2953    -3450    -3599    -4307    -6668    -7169    -9955    -36135    -90663    -41405
SRM_1831_300s_20x20det_2_10_17    -2381    -2974    -3449    -3560    -4183    -6542    -7106    -9903    -36850    -89879    -42386
SRM_1831_300s_20x20det_2_10_18    -2307    -2889    -3357    -3467    -4199    -6659    -7199    -9667    -36652    -90593    -42227
SRM_1831_300s_20x20det_2_10_19    -2383    -2991    -3490    -3626    -4362    -6708    -7210    -9663    -35674    -90587    -42011
SRM_1831_300s_20x20det_2_10_2     -2346    -2936    -3410    -3522    -4254    -6735    -7251    -9729    -36095    -90792    -42367
SRM_1831_300s_20x20det_2_10_3     -2367    -2960    -3435    -3545    -4200    -6681    -7206    -9632    -36884    -90022    -41671
SRM_1831_300s_20x20det_2_10_4     -2374    -2958    -3410    -3476    -4141    -6556    -6987    -9729    -36163    -90386    -42427
SRM_1831_300s_20x20det_2_10_5     -2394    -2994    -3478    -3593    -4277    -6756    -7314    -9519    -35978    -90424    -42400
SRM_1831_300s_20x20det_2_10_6     -2405    -3009    -3497    -3618    -4293    -6736    -7274    -9699    -36757    -90322    -42281
SRM_1831_300s_20x20det_2_10_7     -2356    -2933    -3376    -3443    -4082    -6739    -7303    -9768    -36886    -90360    -41946
SRM_1831_300s_20x20det_2_10_8     -2333    -2906    -3346    -3413    -4043    -6530    -7016    -9533    -36551    -90039    -41805
SRM_1831_300s_20x20det_2_10_9     -1513    -1892    -2190    -2247    -2672    -4120    -4394    -6043    -22748    -55524    -26021
SRM_1831_300s_20x20det_2_11_0     -2446    -3063    -3563    -3691    -4320    -6708    -7286    -9921    -36596    -90199    -43852
SRM_1831_300s_20x20det_2_11_1     -2366    -2964    -3451    -3580    -4281    -6653    -7174    -9735    -36360    -90100    -43186
SRM_1831_300s_20x20det_2_11_10    -2374    -2960    -3423    -3517    -4123    -6620    -7154    -9746    -36987    -90073    -42439
SRM_1831_300s_20x20det_2_11_11    -2401    -3002    -3478    -3579    -4262    -6643    -7109    -9492    -36694    -90438    -42202
SRM_1831_300s_20x20det_2_11_12    -2374    -2957    -3408    -3484    -4022    -6650    -7274    -9496    -36173    -90700    -42525
SRM_1831_300s_20x20det_2_11_13    -2374    -2980    -3483    -3636    -4357    -6811    -7372    -9559    -36213    -90744    -41996
SRM_1831_300s_20x20det_2_11_14    -2395    -3012    -3526    -3685    -4420    -6662    -7123    -9733    -35903    -90548    -42266
SRM_1831_300s_20x20det_2_11_15    -2384    -2984    -3473    -3601    -4273    -6581    -7055    -9760    -36682    -91032    -41830
SRM_1831_300s_20x20det_2_11_16    -1133    -1404    -1606    -1624    -1925    -3154    -3360    -4502    -16489    -41838    -18820
SRM_1831_300s_20x20det_2_11_17    -2363    -2961    -3448    -3580    -4266    -6688    -7223    -9985    -36646    -90437    -42219
SRM_1831_300s_20x20det_2_11_18    -2372    -2942    -3365    -3400    -3913    -6632    -7229    -9750    -35975    -90590    -42198
SRM_1831_300s_20x20det_2_11_19    -2380    -2967    -3429    -3518    -4149    -6567    -7092    -9804    -36876    -90105    -42277
SRM_1831_300s_20x20det_2_11_2     -2350    -2936    -3406    -3515    -4163    -6548    -7038    -9665    -36177    -89839    -41982
SRM_1831_300s_20x20det_2_11_3      -805    -1006    -1166    -1202    -1425    -2250    -2444    -3055    -11676    -29632    -13656
SRM_1831_300s_20x20det_2_11_4     -2333    -2921    -3390    -3492    -4124    -6671    -7233    -9801    -36201    -90188    -42453
SRM_1831_300s_20x20det_2_11_5     -2345    -2920    -3365    -3440    -4078    -6625    -7178    -9726    -36335    -89995    -42337
SRM_1831_300s_20x20det_2_11_6     -2359    -2948    -3421    -3534    -4221    -6560    -7041    -9632    -36483    -90170    -42488
SRM_1831_300s_20x20det_2_11_7     -2346    -2925    -3385    -3485    -4179    -6782    -7375    -9888    -36086    -90278    -42055
SRM_1831_300s_20x20det_2_11_8     -2376    -2978    -3468    -3597    -4322    -6762    -7214    -9675    -36761    -90328    -42430
SRM_1831_300s_20x20det_2_11_9     -1415    -1772    -2065    -2148    -2577    -3935    -4179    -5722    -21834    -54257    -25584
SRM_1831_300s_20x20det_2_12_0     -2390    -2993    -3486    -3619    -4282    -6702    -7191    -9690    -36815    -90715    -44240
SRM_1831_300s_20x20det_2_12_1     -1016    -1267    -1467    -1513    -1766    -2747    -2921    -3909    -14755    -37567    -17671
SRM_1831_300s_20x20det_2_12_10    -2384    -2974    -3438    -3527    -4195    -6575    -7085    -9657    -36494    -90711    -42182
SRM_1831_300s_20x20det_2_12_11    -2373    -2983    -3496    -3659    -4375    -6710    -7275    -9913    -36633    -90291    -42423
SRM_1831_300s_20x20det_2_12_12    -2395    -3005    -3515    -3675    -4390    -6748    -7295    -9786    -36412    -90172    -41825
SRM_1831_300s_20x20det_2_12_13    -2361    -2962    -3457    -3599    -4320    -6624    -7097    -9566    -36839    -90333    -42137
SRM_1831_300s_20x20det_2_12_14    -2331    -2901    -3344    -3418    -4046    -6570    -7052    -9693    -36499    -90159    -41794
SRM_1831_300s_20x20det_2_12_15    -2400    -3012    -3515    -3653    -4352    -6575    -7036    -9862    -36214    -90287    -42174
SRM_1831_300s_20x20det_2_12_16    -2385    -3000    -3516    -3674    -4247    -6634    -7121    -9689    -36324    -90727    -41732
SRM_1831_300s_20x20det_2_12_17    -2379    -2977    -3467    -3600    -4282    -6715    -7282    -9633    -35869    -90112    -41739
SRM_1831_300s_20x20det_2_12_18    -2386    -3006    -3525    -3685    -4379    -6710    -7226    -9816    -36410    -90267    -42187
SRM_1831_300s_20x20det_2_12_19    -1807    -2263    -2636    -2738    -3244    -4880    -5130    -7074    -26633    -67316    -30960
SRM_1831_300s_20x20det_2_12_2     -2369    -2955    -3427    -3539    -4222    -6690    -7206    -9755    -36963    -90558    -42903
SRM_1831_300s_20x20det_2_12_3     -2400    -3006    -3503    -3641    -4243    -6580    -7137    -9804    -36809    -90247    -42793
SRM_1831_300s_20x20det_2_12_4     -2340    -2917    -3372    -3462    -4138    -6656    -7214    -9906    -36270    -90289    -42410
SRM_1831_300s_20x20det_2_12_5     -1646    -2055    -2384    -2460    -2962    -4675    -5015    -6762    -25012    -62983    -29590
SRM_1831_300s_20x20det_2_12_6     -2318    -2886    -3326    -3398    -4051    -6589    -7143    -9903    -36081    -90073    -42003
SRM_1831_300s_20x20det_2_12_7     -2393    -3002    -3507    -3657    -4381    -6878    -7459    -9895    -36445    -89788    -41969
SRM_1831_300s_20x20det_2_12_8     -2376    -2971    -3448    -3556    -4258    -6613    -7088    -9511    -36105    -90668    -41865
SRM_1831_300s_20x20det_2_12_9     -2365    -2955    -3423    -3520    -4154    -6556    -7052    -9635    -36396    -90570    -42378
SRM_1831_300s_20x20det_2_13_0     -1215    -1523    -1778    -1851    -2198    -3331    -3570    -4645    -17377    -43524    -21455
SRM_1831_300s_20x20det_2_13_1     -2419    -3038    -3554    -3710    -4437    -6642    -7067    -9619    -36199    -89885    -43178
SRM_1831_300s_20x20det_2_13_10    -2376    -2970    -3442    -3544    -4155    -6601    -7108    -9640    -36570    -90784    -41593
SRM_1831_300s_20x20det_2_13_11    -2344    -2926    -3392    -3498    -4137    -6481    -6995    -9838    -36441    -90705    -42057
SRM_1831_300s_20x20det_2_13_12    -2346    -2918    -3359    -3428    -4081    -6667    -7186    -9720    -36513    -90566    -41977
SRM_1831_300s_20x20det_2_13_13    -2385    -2977    -3455    -3573    -4259    -6667    -7197    -9968    -36644    -90872    -42620
SRM_1831_300s_20x20det_2_13_14    -2303    -2862    -3285    -3334    -3944    -6475    -6981    -9540    -36004    -90282    -42033
SRM_1831_300s_20x20det_2_13_15    -2377    -2967    -3434    -3530    -4208    -6772    -7388    -9925    -36209    -90507    -42010
SRM_1831_300s_20x20det_2_13_16    -2335    -2913    -3374    -3479    -4124    -6701    -7272    -9688    -36115    -90199    -42121
SRM_1831_300s_20x20det_2_13_17    -2394    -2994    -3472    -3581    -4244    -6404    -6824    -9621    -36490    -90237    -42240
SRM_1831_300s_20x20det_2_13_18    -2338    -2919    -3375    -3460    -4158    -6667    -7177    -9837    -36488    -90583    -42563
SRM_1831_300s_20x20det_2_13_19    -2375    -2974    -3449    -3549    -4259    -6713    -7218    -9609    -36400    -90518    -42497
SRM_1831_300s_20x20det_2_13_2     -2355    -2933    -3388    -3477    -4133    -6544    -7067    -9520    -36028    -90143    -42509
SRM_1831_300s_20x20det_2_13_3     -2374    -2984    -3492    -3645    -4254    -6531    -6994    -9755    -36365    -89874    -42286
SRM_1831_300s_20x20det_2_13_4     -2313    -2885    -3333    -3419    -4076    -6703    -7277    -9611    -36458    -90049    -42064
SRM_1831_300s_20x20det_2_13_5     -2386    -2982    -3454    -3551    -4066    -6559    -7066    -9773    -36505    -90023    -42120
SRM_1831_300s_20x20det_2_13_6     -2356    -2935    -3385    -3464    -4050    -6633    -7223    -9861    -36074    -90379    -42530
SRM_1831_300s_20x20det_2_13_7     -2367    -2961    -3442    -3562    -4198    -6683    -7273    -9788    -36217    -90489    -42369
SRM_1831_300s_20x20det_2_13_8     -2349    -2924    -3368    -3437    -4005    -6653    -7219    -9795    -36546    -90479    -41627
SRM_1831_300s_20x20det_2_13_9     -2360    -2955    -3433    -3548    -4235    -6686    -7242    -9840    -35999    -90478    -42302
SRM_1831_300s_20x20det_2_14_0     -2399    -3015    -3529    -3688    -4458    -6830    -7359    -9943    -36855    -90470    -44394
SRM_1831_300s_20x20det_2_14_1     -2378    -2972    -3451    -3570    -4182    -6619    -7249    -9656    -36654    -90094    -43303
SRM_1831_300s_20x20det_2_14_10    -2372    -2953    -3406    -3488    -4081    -6635    -7143    -9693    -35880    -90531    -41216
SRM_1831_300s_20x20det_2_14_11    -2346    -2919    -3359    -3431    -3952    -6597    -7267    -9659    -35768    -90579    -42383
SRM_1831_300s_20x20det_2_14_12     -217     -262     -289     -276     -319     -603     -654     -847     -3233     -8367     -3819
SRM_1831_300s_20x20det_2_14_13    -2346    -2926    -3378    -3459    -4056    -6630    -7222    -9801    -36401    -90368    -42422
SRM_1831_300s_20x20det_2_14_14    -2359    -2940    -3398    -3489    -4054    -6542    -7125    -9878    -36148    -90447    -41992
SRM_1831_300s_20x20det_2_14_15    -2378    -2962    -3414    -3487    -4099    -6601    -7142    -9564    -36556    -90353    -41978
SRM_1831_300s_20x20det_2_14_16    -2313    -2877    -3311    -3378    -3996    -6501    -7059    -9709    -36602    -90286    -42337
SRM_1831_300s_20x20det_2_14_17    -2337    -2915    -3367    -3453    -4032    -6513    -7047    -9603    -36318    -90296    -42150
SRM_1831_300s_20x20det_2_14_18    -2407    -3008    -3496    -3619    -4251    -6528    -6964    -9582    -36800    -90426    -41852
SRM_1831_300s_20x20det_2_14_19    -2401    -3014    -3521    -3664    -4408    -6712    -7221    -9765    -36586    -90287    -42157
SRM_1831_300s_20x20det_2_14_2     -2420    -3043    -3564    -3725    -4467    -6661    -7085    -9575    -36499    -90316    -42388
SRM_1831_300s_20x20det_2_14_3     -2340    -2928    -3409    -3538    -4248    -6760    -7351    -9609    -36330    -90707    -41824
SRM_1831_300s_20x20det_2_14_4     -2346    -2910    -3327    -3361    -3915    -6543    -7041    -9941    -36548    -90428    -42163
SRM_1831_300s_20x20det_2_14_5     -2409    -3013    -3502    -3626    -4227    -6580    -7056    -9650    -36142    -90508    -42048
SRM_1831_300s_20x20det_2_14_6     -2339    -2931    -3409    -3527    -4235    -6558    -7052    -9715    -35531    -89931    -42301
SRM_1831_300s_20x20det_2_14_7     -2362    -2950    -3423    -3539    -4200    -6645    -7182    -9841    -37079    -90433    -41849
SRM_1831_300s_20x20det_2_14_8     -2356    -2942    -3400    -3482    -4132    -6791    -7368    -9866    -36656    -90486    -42273
SRM_1831_300s_20x20det_2_14_9     -1487    -1850    -2135    -2189    -2573    -4217    -4538    -6140    -23156    -58347    -26839
SRM_1831_300s_20x20det_2_15_0     -2458    -3078    -3583    -3716    -4397    -6603    -7074    -9832    -36403    -90412    -44466
SRM_1831_300s_20x20det_2_15_1     -1413    -1764    -2045    -2107    -2518    -3947    -4178    -5504    -21332    -52932    -25250
SRM_1831_300s_20x20det_2_15_10    -1950    -2435    -2816    -2890    -3361    -5604    -6083    -8452    -30192    -75251    -35260
SRM_1831_300s_20x20det_2_15_11    -2404    -3010    -3501    -3624    -4193    -6461    -6940    -9708    -36614    -90161    -41697
SRM_1831_300s_20x20det_2_15_12    -2337    -2915    -3372    -3467    -4144    -6775    -7343    -9819    -35784    -90849    -41620
SRM_1831_300s_20x20det_2_15_13     -501     -625     -726     -752     -853    -1321    -1424    -1860     -7011    -17825     -8392
SRM_1831_300s_20x20det_2_15_14    -2364    -2965    -3458    -3593    -4326    -6750    -7292    -9882    -36479    -90639    -41915
SRM_1831_300s_20x20det_2_15_15    -2351    -2942    -3416    -3525    -4206    -6589    -7077    -9748    -36649    -90688    -41772
SRM_1831_300s_20x20det_2_15_16    -2382    -2992    -3503    -3663    -4358    -6729    -7285    -9601    -36270    -90435    -41944
SRM_1831_300s_20x20det_2_15_17    -2435    -3044    -3529    -3635    -4319    -6660    -7111    -9638    -36294    -89977    -42325
SRM_1831_300s_20x20det_2_15_18    -2396    -2996    -3482    -3600    -4284    -6577    -7054    -9602    -36357    -90290    -42273
SRM_1831_300s_20x20det_2_15_19    -2370    -2962    -3437    -3554    -4178    -6551    -7106    -9762    -36469    -90395    -42267
SRM_1831_300s_20x20det_2_15_2     -2439    -3044    -3527    -3634    -4216    -6591    -7071    -9472    -36374    -90178    -42628
SRM_1831_300s_20x20det_2_15_3     -2346    -2929    -3392    -3490    -4160    -6669    -7205    -9830    -36525    -90255    -42128
SRM_1831_300s_20x20det_2_15_4     -2364    -2946    -3407    -3503    -4129    -6628    -7120    -9682    -36459    -89774    -42298
SRM_1831_300s_20x20det_2_15_5     -2386    -2993    -3495    -3644    -4321    -6646    -7119    -9642    -35712    -90366    -42208
SRM_1831_300s_20x20det_2_15_6     -2326    -2896    -3338    -3413    -4041    -6560    -7177    -9615    -35780    -90401    -42287
SRM_1831_300s_20x20det_2_15_7     -2414    -3026    -3529    -3667    -4375    -6643    -7155    -9549    -36637    -90570    -42232
SRM_1831_300s_20x20det_2_15_8     -2363    -2962    -3448    -3570    -4280    -6578    -7026    -9714    -36103    -90282    -42138
SRM_1831_300s_20x20det_2_15_9     -2418    -3029    -3522    -3643    -4292    -6584    -7093    -9698    -36403    -90553    -42235
SRM_1831_300s_20x20det_2_16_0     -2391    -2976    -3427    -3500    -4004    -6488    -7010    -9861    -36350    -90517    -44275
SRM_1831_300s_20x20det_2_16_1      -259     -316     -355     -350     -390     -690     -742     -952     -3838     -9422     -4662
SRM_1831_300s_20x20det_2_16_10    -2378    -2955    -3394    -3449    -4064    -6606    -7062    -9766    -36152    -90346    -42029
SRM_1831_300s_20x20det_2_16_11    -2317    -2883    -3315    -3371    -4051    -6704    -7298    -9723    -36382    -90187    -41502
SRM_1831_300s_20x20det_2_16_12    -2364    -2942    -3387    -3459    -4061    -6702    -7287    -9893    -36707    -89978    -42109
SRM_1831_300s_20x20det_2_16_13    -2396    -3008    -3512    -3659    -4365    -6776    -7289    -9684    -36614    -90244    -42099
SRM_1831_300s_20x20det_2_16_14    -2336    -2920    -3395    -3517    -4145    -6634    -7218    -9552    -36181    -89961    -41929
SRM_1831_300s_20x20det_2_16_15    -2359    -2948    -3416    -3514    -4191    -6473    -6933    -9602    -36537    -90557    -41969
SRM_1831_300s_20x20det_2_16_16    -2356    -2940    -3408    -3514    -4171    -6626    -7145    -9866    -36413    -90406    -42382
SRM_1831_300s_20x20det_2_16_17    -2331    -2920    -3399    -3524    -4168    -6641    -7220    -9817    -36338    -90158    -42176
SRM_1831_300s_20x20det_2_16_18    -1765    -2205    -2565    -2662    -3155    -4944    -5355    -7052    -26628    -66614    -30804
SRM_1831_300s_20x20det_2_16_19    -2329    -2885    -3298    -3329    -3917    -6495    -6998    -9542    -36565    -90422    -41895
SRM_1831_300s_20x20det_2_16_2     -2336    -2918    -3386    -3493    -4169    -6521    -6989    -9634    -36440    -90348    -42670
SRM_1831_300s_20x20det_2_16_3     -1825    -2288    -2669    -2776    -3301    -4979    -5316    -7220    -27479    -67451    -31907
SRM_1831_300s_20x20det_2_16_4     -2339    -2919    -3376    -3468    -4137    -6724    -7277    -9745    -36184    -90315    -42349
SRM_1831_300s_20x20det_2_16_5     -2392    -2981    -3445    -3539    -4177    -6776    -7352    -9737    -36758    -90395    -42132
SRM_1831_300s_20x20det_2_16_6     -2366    -2967    -3456    -3580    -4288    -6545    -6967    -9622    -35921    -90428    -42360
SRM_1831_300s_20x20det_2_16_7     -2316    -2900    -3382    -3519    -4187    -6580    -7091    -9587    -36451    -90300    -42860
SRM_1831_300s_20x20det_2_16_8     -2399    -3007    -3513    -3666    -4382    -6753    -7332    -9780    -36326    -89662    -42247
SRM_1831_300s_20x20det_2_16_9     -2366    -2960    -3432    -3537    -4161    -6534    -7084    -9945    -35514    -88481    -41182
SRM_1831_300s_20x20det_2_17_0     -2431    -3043    -3534    -3650    -4336    -6727    -7262    -9780    -36777    -90693    -44386
SRM_1831_300s_20x20det_2_17_1     -2397    -2995    -3467    -3558    -4262    -6627    -7057    -9773    -36640    -90610    -43114
SRM_1831_300s_20x20det_2_17_10    -2382    -2981    -3461    -3574    -4197    -6613    -7100    -9637    -36447    -90531    -42223
SRM_1831_300s_20x20det_2_17_11    -2359    -2948    -3422    -3539    -4165    -6513    -6998    -9836    -36198    -90405    -42313
SRM_1831_300s_20x20det_2_17_12    -2336    -2910    -3359    -3444    -4083    -6632    -7206    -9845    -36837    -89931    -42216
SRM_1831_300s_20x20det_2_17_13    -2395    -3005    -3511    -3662    -4356    -6626    -7140    -9424    -36505    -90544    -42031
SRM_1831_300s_20x20det_2_17_14    -1555    -1938    -2241    -2304    -2735    -4329    -4657    -6234    -23439    -58221    -26866
SRM_1831_300s_20x20det_2_17_15    -2357    -2946    -3424    -3547    -4244    -6740    -7260    -9723    -36921    -90646    -42165
SRM_1831_300s_20x20det_2_17_16    -2335    -2900    -3328    -3381    -3912    -6539    -7103    -9804    -36636    -90478    -42444
SRM_1831_300s_20x20det_2_17_17    -2395    -3005    -3512    -3665    -4349    -6624    -7194    -9567    -36494    -90295    -42391
SRM_1831_300s_20x20det_2_17_18    -2380    -2982    -3471    -3600    -4236    -6498    -6931    -9409    -36460    -90751    -42161
SRM_1831_300s_20x20det_2_17_19    -1943    -2429    -2811    -2885    -3384    -5308    -5754    -8146    -30037    -73190    -34324
SRM_1831_300s_20x20det_2_17_2     -2381    -2981    -3470    -3596    -4264    -6640    -7165    -9659    -36771    -90599    -42980
SRM_1831_300s_20x20det_2_17_3     -2350    -2957    -3468    -3634    -4370    -6791    -7358    -9820    -36441    -90726    -42652
SRM_1831_300s_20x20det_2_17_4     -2385    -2977    -3449    -3554    -4172    -6669    -7197    -9781    -36786    -90597    -42874
SRM_1831_300s_20x20det_2_17_5     -2325    -2895    -3342    -3429    -4089    -6527    -7002    -9356    -36192    -90477    -42171
SRM_1831_300s_20x20det_2_17_6     -2377    -2980    -3470    -3599    -4265    -6754    -7286    -9875    -36538    -90328    -42476
SRM_1831_300s_20x20det_2_17_7     -2335    -2908    -3360    -3451    -4102    -6660    -7174    -9654    -37039    -90521    -42511
SRM_1831_300s_20x20det_2_17_8     -2380    -2978    -3468    -3600    -4258    -6589    -7089    -9681    -36663    -90242    -42309
SRM_1831_300s_20x20det_2_17_9     -2379    -2992    -3504    -3662    -4397    -6656    -7134    -9800    -36088    -90197    -41863
SRM_1831_300s_20x20det_2_18_0     -2433    -3045    -3539    -3662    -4345    -6666    -7165    -9777    -36582    -90370    -43267
SRM_1831_300s_20x20det_2_18_1     -2394    -2997    -3490    -3625    -4263    -6601    -7095    -9725    -36124    -90613    -42465
SRM_1831_300s_20x20det_2_18_10    -2360    -2954    -3431    -3548    -4238    -6650    -7171    -9619    -36544    -90674    -42112
SRM_1831_300s_20x20det_2_18_11    -2376    -2972    -3443    -3538    -4239    -6620    -7046    -9762    -36082    -90666    -42453
SRM_1831_300s_20x20det_2_18_12    -2355    -2949    -3433    -3560    -4259    -6702    -7257    -9679    -36606    -90209    -42183
SRM_1831_300s_20x20det_2_18_13    -2317    -2893    -3351    -3449    -4114    -6531    -6988    -9622    -36261    -90675    -42339
SRM_1831_300s_20x20det_2_18_14    -2429    -3051    -3573    -3740    -4456    -6720    -7217    -9691    -36271    -90346    -42495
SRM_1831_300s_20x20det_2_18_15    -2385    -2996    -3503    -3655    -4323    -6684    -7266    -9863    -35996    -89935    -42448
SRM_1831_300s_20x20det_2_18_16    -2390    -2979    -3436    -3513    -4181    -6636    -7115    -9679    -36181    -90784    -42277
SRM_1831_300s_20x20det_2_18_17    -2328    -2907    -3373    -3485    -4151    -6649    -7168    -9759    -36523    -90276    -41943
SRM_1831_300s_20x20det_2_18_18    -2344    -2921    -3372    -3456    -4102    -6635    -7184    -9628    -36046    -90586    -41773
SRM_1831_300s_20x20det_2_18_19    -2350    -2938    -3401    -3492    -4105    -6557    -7052    -9345    -36098    -89646    -41522
SRM_1831_300s_20x20det_2_18_2     -2436    -3048    -3545    -3669    -4346    -6699    -7208   -10009    -36992    -90283    -42135
SRM_1831_300s_20x20det_2_18_3     -2387    -2993    -3488    -3618    -4328    -6612    -7065    -9492    -36629    -90216    -41972
SRM_1831_300s_20x20det_2_18_4     -2354    -2930    -3376    -3450    -4066    -6716    -7236    -9607    -36501    -90394    -42149
SRM_1831_300s_20x20det_2_18_5     -2338    -2926    -3395    -3497    -4179    -6670    -7260    -9618    -36304    -90169    -41704
SRM_1831_300s_20x20det_2_18_6     -2396    -2988    -3450    -3535    -4147    -6688    -7184    -9765    -36408    -90649    -42125
SRM_1831_300s_20x20det_2_18_7     -2395    -2993    -3469    -3574    -4213    -6713    -7249    -9726    -36202    -89823    -41744
SRM_1831_300s_20x20det_2_18_8     -2394    -3005    -3507    -3644    -4341    -6740    -7293    -9689    -36549    -90076    -41856
SRM_1831_300s_20x20det_2_18_9     -2375    -2949    -3376    -3411    -3992    -6628    -7141    -9860    -36952    -90296    -42177
SRM_1831_300s_20x20det_2_19_0     -2441    -3079    -3624    -3818    -4510    -6511    -6991    -9766    -36207    -90087    -43888
SRM_1831_300s_20x20det_2_19_1     -2340    -2932    -3413    -3538    -4175    -6545    -7055    -9698    -35732    -89736    -42987
SRM_1831_300s_20x20det_2_19_10    -2379    -2985    -3483    -3619    -4355    -6684    -7186    -9714    -36719    -90159    -42320
SRM_1831_300s_20x20det_2_19_11    -2368    -2978    -3487    -3646    -4389    -6799    -7339    -9805    -36078    -90457    -42710
SRM_1831_300s_20x20det_2_19_12    -2367    -2951    -3411    -3499    -4175    -6562    -7089    -9915    -36296    -90540    -42553
SRM_1831_300s_20x20det_2_19_13    -2447    -3068    -3577    -3718    -4409    -6788    -7268    -9934    -36434    -90964    -41713
SRM_1831_300s_20x20det_2_19_14    -2393    -3017    -3547    -3728    -4479    -6720    -7218    -9809    -36155    -90804    -42130
SRM_1831_300s_20x20det_2_19_15    -2348    -2942    -3428    -3562    -4252    -6592    -7065    -9706    -36576    -90458    -42420
SRM_1831_300s_20x20det_2_19_16    -2366    -2968    -3461    -3598    -4299    -6757    -7320    -9750    -36287    -89980    -41664
SRM_1831_300s_20x20det_2_19_17    -2356    -2948    -3430    -3557    -4254    -6633    -7137    -9877    -36552    -90660    -42531
SRM_1831_300s_20x20det_2_19_18    -2349    -2920    -3361    -3429    -4075    -6545    -7009    -9724    -36563    -90119    -42324
SRM_1831_300s_20x20det_2_19_19    -2412    -3026    -3531    -3674    -4376    -6681    -7184    -9702    -36874    -90057    -42651
SRM_1831_300s_20x20det_2_19_2     -2352    -2937    -3404    -3506    -4140    -6627    -7213    -9911    -36266    -90450    -42198
