Net counts

Spectrum                          Na    Mg    Al      Si     S     K      Ca    Ti     Fe    Sr     Rh
SRM_1831_300s_20x20det_2_14_6  10689 12054 17076 1830814 10336 50886 2040229  7282 130617 39101 136502
SRM_1831_300s_20x20det_2_14_7  10965 12286 17196 1829814  9985 51361 2040778  7212 130688 40027 134505
SRM_1831_300s_20x20det_2_14_8  10448 12092 17107 1830432  9778 50831 2044379  7165 130807 40441 135168
SRM_1831_300s_20x20det_2_14_9   6696  7274 10548 1152668  6461 32541 1320529  4948  84717 25522  87520
SRM_1831_300s_20x20det_2_15_0  10796 12057 16937 1832027 10013 51179 2043100  7256 130014 39877 136353
SRM_1831_300s_20x20det_2_15_1   6079  6887  9876 1071288  5701 29383 1199306  3976  77244 22911  79153
SRM_1831_300s_20x20det_2_15_10  8685  9933 14198 1528700  8394 42337 1709683  5880 109167 33589 111854
SRM_1831_300s_20x20det_2_15_11 10584 12026 17146 1829656 10218 51170 2043298  7287 131200 40844 135756
SRM_1831_300s_20x20det_2_15_12 10522 12040 17260 1830124 10163 50574 2042879  7438 132352 39354 135329
SRM_1831_300s_20x20det_2_15_13  2121  2411  3388  370396  2037 10268  415743  1428  26382  7924  27344
SRM_1831_300s_20x20det_2_15_14 10735 11505 16911 1824006  9894 51629 2041707  7321 131646 39254 135407
SRM_1831_300s_20x20det_2_15_15 10597 11990 17488 1838083 10072 51180 2049778  7210 130891 39690 136001
SRM_1831_300s_20x20det_2_15_16 10549 11895 16912 1835035 10418 51424 2045872  7330 131573 40783 136525
SRM_1831_300s_20x20det_2_15_17 10631 12083 17308 1834316  9850 51243 2045989  7050 130127 40570 136020
SRM_1831_300s_20x20det_2_15_18 10648 11743 16977 1831285 10004 50889 2044640  7574 131715 39542 135410
SRM_1831_300s_20x20det_2_15_19 10862 11820 17124 1833883 10105 50755 2046702  7462 130899 40129 135564
SRM_1831_300s_20x20det_2_15_2  10823 12030 16741 1829478  9923 50810 2041153  7647 130313 39936 134905
SRM_1831_300s_20x20det_2_15_3  10904 12122 17318 1828650 10126 51029 2042161  6968 130406 40065 135822
SRM_1831_300s_20x20det_2_15_4  10847 12384 17288 1831718  9982 50885 2042769  6989 131126 40577 135025
SRM_1831_300s_20x20det_2_15_5  10687 12065 17059 1831926 10253 50866 2039667  7324 130764 40124 135523
SRM_1831_300s_20x20det_2_15_6  10696 11986 17260 1830967 10637 51522 2045223  7491 131417 41044 135839
SRM_1831_300s_20x20det_2_15_7  10402 11904 16962 1831607  9795 51411 2046295  7401 130847 39341 134954
SRM_1831_300s_20x20det_2_15_8  10811 11803 17180 1832673  9951 51174 2041785  7284 131924 40572 136118
SRM_1831_300s_20x20det_2_15_9  10876 11846 16992 1832471 10051 51453 2046759  7392 130970 40435 135616
SRM_1831_300s_20x20det_2_16_0  10704 11870 17286 1832000 10261 51098 2045988  7099 130490 39878 135604
SRM_1831_300s_20x20det_2_16_1   1237  1368  1867  205165  1188  5517  228902   889  14475  4450  14401
SRM_1831_300s_20x20det_2_16_10 10730 12174 16605 1835759 10116 51376 2045564  7274 131720 40513 135441
SRM_1831_300s_20x20det_2_16_11 10872 11976 17152 1831395  9878 51124 2043787  7632 131201 40734 135474
SRM_1831_300s_20x20det_2_16_12 10541 11700 17181 1831133  9976 50915 2045535  7241 131640 41364 136080
SRM_1831_300s_20x20det_2_16_13 10680 11793 16923 1809833 13840 50281 2039355  7217 131285 38548 135338
