ROI net sum

Spectrum                          Na    Mg    Al      Si     S     K      Ca    Ti     Fe    Sr     Rh
SRM_1831_300s_20x20det_2_2_14  13531 14172 19540 1655740 12847 44301 1648017  6252 104605 34533 111135
SRM_1831_300s_20x20det_2_2_15  13448 14251 19745 1656658 12202 44043 1645764  6299 105313 34002 111118
SRM_1831_300s_20x20det_2_2_16  13506 14283 19390 1653159 12598 43920 1647126  6283 104808 34741 110536
SRM_1831_300s_20x20det_2_2_17  13676 14291 19833 1656424 12571 43829 1647415  6632 105351 34611 111176
SRM_1831_300s_20x20det_2_2_18  13612 14262 19812 1652936 12555 43876 1648496  6436 104894 34858 110994
SRM_1831_300s_20x20det_2_2_19  13481 14222 19976 1656452 12837 44376 1648984  6520 105169 34628 110329
SRM_1831_300s_20x20det_2_2_2   13505 14411 19525 1652656 12705 43952 1645406  6648 104954 34926 110395
SRM_1831_300s_20x20det_2_2_3   13686 14437 19678 1653897 12494 43870 1647840  6283 104613 34864 110612
SRM_1831_300s_20x20det_2_2_4   13781 14265 19465 1655880 12609 43963 1646053  6013 104302 34331 110224
SRM_1831_300s_20x20det_2_2_5     560   647   907   71544   645  1944   71767   398   4703  1946   4810
SRM_1831_300s_20x20det_2_2_6   13475 14354 19860 1654717 12442 44071 1646724  6498 105583 35018 110806
SRM_1831_300s_20x20det_2_2_7    4350  4495  6351  527469  4078 14114  524789  2160  33826 11809  35934
SRM_1831_300s_20x20det_2_2_8   13747 14281 19897 1656455 12393 44023 1649986  6526 105290 34426 110580
SRM_1831_300s_20x20det_2_2_9   13795 13951 20030 1653865 12641 44031 1647777  6318 105218 33996 111022
SRM_1831_300s_20x20det_2_3_0   13885 14273 19731 1658339 12782 44400 1648062  6260 105132 35040 112608
SRM_1831_300s_20x20det_2_3_1   13826 14365 19759 1655578 12636 44358 1647632  6431 105522 34248 111541
SRM_1831_300s_20x20det_2_3_10  13313 14441 19867 1658072 12410 44275 1647906  6711 103852 34582 110451
SRM_1831_300s_20x20det_2_3_11  13627 14112 19473 1656181 12317 44309 1650098  6642 105719 34025 110597
SRM_1831_300s_20x20det_2_3_12  13690 14290 19713 1654233 12485 43893 1646558  6548 104991 34054 110914
SRM_1831_300s_20x20det_2_3_13  13811 14288 19925 1656379 12734 44539 1649807  6706 105763 33936 110383
SRM_1831_300s_20x20det_2_3_14  13453 14164 19400 1652729 12521 43971 1645388  6366 104480 34867 110349
SRM_1831_300s_20x20det_2_3_15  13686 14285 19673 1658175 12510 43997 1649835  6382 105776 34358 110023
SRM_1831_300s_20x20det_2_3_16  13401 14300 19734 1656311 12441 43983 1649839  6437 105258 33937 109741
SRM_1831_300s_20x20det_2_3_17  13735 14506 19433 1655836 12446 44293 1649930  6236 105606 34834 110683
SRM_1831_300s_20x20det_2_3_18  13833 14205 19985 1656824 12302 44002 1650460  6267 104345 33795 109992
SRM_1831_300s_20x20det_2_3_19  13448 14498 19541 1656872 12447 44218 1649281  6286 106266 34099 110686
SRM_1831_300s_20x20det_2_3_2   13451 14432 19920 1656360 12533 43861 1649774  6443 105422 34624 111943
SRM_1831_300s_20x20det_2_3_3   13714 14082 20258 1655226 12317 43661 1647484  6738 104305 34241 110273
SRM_1831_300s_20x20det_2_3_4   10516 10903 15076 1278769  9857 34124 1272602  5016  80581 27294  86239
SRM_1831_300s_20x20det_2_3_5   13994 14364 19885 1656847 12903 44294 1651001  6451 104979 34342 110988
SRM_1831_300s_20x20det_2_3_6   13513 13945 19809 1654175 12692 44032 1650063  6979 105103 34587 111011
SRM_1831_300s_20x20det_2_3_7   13575 14276 19647 1656373 12425 44207 1648448  6714 105207 34498 111672
SRM_1831_300s_20x20det_2_3_8   13711 14307 19657 1657691 12520 43910 1649841  6471 105275 34638 111794
SRM_1831_300s_20x20det_2_3_9   13675 14083 19579 1655913 12442 43912 1647729  6412 104652 33805 111125
SRM_1831_300s_20x20det_2_4_0   13792 14193 19848 1656860 12322 44043 1650405  6444 105708 34511 112315
SRM_1831_300s_20x20det_2_4_1   13584 13992 19567 1656203 12388 44203 1649667  6617 105028 34613 111292
SRM_1831_300s_20x20det_2_4_10  13718 14290 20074 1655013 12786 43722 1647236  6750 104395 34545 111152
SRM_1831_300s_20x20det_2_4_11  13659 14087 19796 1656339 12385 44286 1647365  6664 104729 34411 110391
SRM_1831_300s_20x20det_2_4_12  13706 14221 19460 1652890 12649 44444 1646769  6232 105536 34576 110396
SRM_1831_300s_20x20det_2_4_13  13566 13999 19439 1654660 12460 43910 1646272  6364 104829 34571 110936
SRM_1831_300s_20x20det_2_4_14  13819 14412 19664 1654639 12496 44420 1645813  6685 106021 33895 110718
SRM_1831_300s_20x20det_2_4_15  13542 14058 19619 1656916 12393 44225 1649915  6491 105587 34153 110234
SRM_1831_300s_20x20det_2_4_16  13407 14104 19496 1629600 12779 43845 1645950  6309 105499 34714 110774
SRM_1831_300s_20x20det_2_4_17  13756 14239 19683 1655163 12523 44266 1648059  6147 105825 34481 110627
SRM_1831_300s_20x20det_2_4_18  13663 14273 19676 1657668 12662 44106 1649608  6372 105443 33913 110061
SRM_1831_300s_20x20det_2_4_19  13707 14085 19660 1656734 12664 43655 1648236  6371 105606 34397 110530
SRM_1831_300s_20x20det_2_4_2   13742 14272 19699 1652135 12670 44076 1648074  6300 105212 34078 110707
SRM_1831_300s_20x20det_2_4_3   13475 14167 19751 1652966 12468 43996 1645517  6527 105356 34902 110982
SRM_1831_300s_20x20det_2_4_4   13611 14188 19923 1650567 12264 43802 1643379  6326 105253 34330 110205
SRM_1831_300s_20x20det_2_4_5   13595 14020 19642 1650556 12304 44210 1643812  6116 105701 34747 110032
SRM_1831_300s_20x20det_2_4_6   13458 14385 19812 1654218 12383 43986 1644477  6231 104426 34962 110765
SRM_1831_300s_20x20det_2_4_7   13565 14052 19541 1654394 12356 43835 1646230  5941 105581 34039 110328
SRM_1831_300s_20x20det_2_4_8   13463 14057 19692 1653441 12558 43649 1647264  6407 105656 34356 111031
SRM_1831_300s_20x20det_2_4_9   13665 14018 19762 1652037 12875 44178 1648453  6373 104177 33942 110380
SRM_1831_300s_20x20det_2_5_0   13677 14263 19893 1653955 12450 44459 1645935  6606 105385 33137 111310
SRM_1831_300s_20x20det_2_5_1   13736 14077 19581 1656537 12526 44114 1648077  6464 104804 34361 111241
SRM_1831_300s_20x20det_2_5_10  13490 14319 19954 1658412 12779 43873 1650979  6135 105390 34599 112014
SRM_1831_300s_20x20det_2_5_11  13707 14090 19711 1655979 12680 43790 1651705  6421 105100 34954 110772
SRM_1831_300s_20x20det_2_5_12  13799 14123 20081 1653684 12933 44063 1646503  6293 104882 34513 109807
SRM_1831_300s_20x20det_2_5_13   9115  9437 13278 1103343  8460 29584 1099113  4363  70218 23255  74209
SRM_1831_300s_20x20det_2_5_14  13619 14181 19674 1656286 12668 43895 1653563  6433 104879 34262 110554
SRM_1831_300s_20x20det_2_5_15  13836 14164 19644 1654864 12639 44155 1648214  6002 104845 34395 111875
SRM_1831_300s_20x20det_2_5_16  13575 14202 19618 1656952 12273 44014 1646476  6545 104663 34399 110345
SRM_1831_300s_20x20det_2_5_17  13821 14283 19675 1655357 12478 44087 1646664  6380 105566 34395 111274
SRM_1831_300s_20x20det_2_5_18  13387 14121 19464 1656886 12404 44091 1646786  6321 104942 34738 110253
SRM_1831_300s_20x20det_2_5_19  13661 14336 19484 1655783 12571 44210 1647854  6369 105285 34265 111135
SRM_1831_300s_20x20det_2_5_2   13704 14142 19761 1652345 12640 44396 1647258  6433 104757 34010 110902
SRM_1831_300s_20x20det_2_5_3   13606 14282 19516 1651561 12436 44503 1644979  6861 105274 34166 110377
SRM_1831_300s_20x20det_2_5_4   12825 13821 18998 1599509 12368 43906 1640366  6380 105095 34391 110288
SRM_1831_300s_20x20det_2_5_5   13563 13916 19843 1655524 12581 43942 1647741  6204 105583 33533 110321
SRM_1831_300s_20x20det_2_5_6   13327 13867 19563 1657601 12666 44014 1647680  6517 105325 34497 110343
SRM_1831_300s_20x20det_2_5_7   13472 14028 19603 1657211 12666 44115 1647892  6615 105513 34388 110326
SRM_1831_300s_20x20det_2_5_8   13651 14396 19785 1655910 12477 44456 1647282  6032 104486 35706 110895
SRM_1831_300s_20x20det_2_5_9   13349 14268 19662 1655650 12211 43760 1650330  6233 105568 35392 111331
SRM_1831_300s_20x20det_2_6_0    7770  8011 11308  949629  7120 25284  945996  3860  60877 19621  63954
SRM_1831_300s_20x20det_2_6_1   13727 14206 19981 1649735 12605 44192 1647555  6349 104185 34437 111528
SRM_1831_300s_20x20det_2_6_10  13526 14322 19543 1654515 12764 44307 1645830  6456 104440 33771 110140
SRM_1831_300s_20x20det_2_6_11  13543 14305 19658 1656433 12484 44146 1647524  6603 105933 35013 110599
SRM_1831_300s_20x20det_2_6_12  13799 14311 19831 1655579 12571 44066 1649539  6379 105226 34928 110479
SRM_1831_300s_20x20det_2_6_13  12594 13301 18211 1545419 11643 41185 1540434  6028  98214 32155 102864
SRM_1831_300s_20x20det_2_6_14  13570 14231 19958 1657898 12661 44152 1648943  6523 105380 35190 111165
SRM_1831_300s_20x20det_2_6_15  13580 14122 19511 1658448 12544 44121 1649970  6505 105295 34770 110854
SRM_1831_300s_20x20det_2_6_16  13377 14095 19775 1652812 12459 44031 1646127  6541 105120 34949 110736
SRM_1831_300s_20x20det_2_6_17  13764 14269 19672 1656832 12008 43943 1646984  6563 104580 34125 110546
SRM_1831_300s_20x20det_2_6_18   1475  1631  2242  186041  1517  5008  185217   882  12243  4404  12775
SRM_1831_300s_20x20det_2_6_19  13441 14061 19599 1655223 12639 44169 1649834  6653 105510 35030 110607
SRM_1831_300s_20x20det_2_6_2   13557 14317 19783 1655488 12229 44785 1645237  6529 104294 34367 110342
SRM_1831_300s_20x20det_2_6_3   12459 13264 17746 1498905 11368 40086 1490703  5636  94980 31611 100223
SRM_1831_300s_20x20det_2_6_4   13625 14312 19933 1655881 12550 43497 1647182  6419 105475 34762 110609
SRM_1831_300s_20x20det_2_6_5   13649 14052 19704 1653673 12406 43889 1643388  6259 105769 33796 110785
SRM_1831_300s_20x20det_2_6_6   13542 14258 19717 1656147 12794 43816 1646135  6324 104641 34447 110456
SRM_1831_300s_20x20det_2_6_7   13577 14123 19929 1655666 12534 44218 1648567  6046 104352 34545 110426
SRM_1831_300s_20x20det_2_6_8   13392 14231 19601 1655634 12334 44078 1647717  6496 104769 34284 110144
SRM_1831_300s_20x20det_2_6_9   13870 14130 19741 1656164 12251 44205 1649408  6109 104824 35251 109867
SRM_1831_300s_20x20det_2_7_0   13705 14163 19624 1655009 12719 44088 1648007  6186 104593 34645 111285
SRM_1831_300s_20x20det_2_7_1   13611 14080 19518 1657935 12662 43909 1645072  6363 105633 34110 110770
SRM_1831_300s_20x20det_2_7_10  13494 14165 19476 1659354 12516 43967 1650727  6807 104936 35453 110846
SRM_1831_300s_20x20det_2_7_11  13823 14357 19672 1656147 12398 44170 1646918  6202 104923 34122 111549
SRM_1831_300s_20x20det_2_7_12  13652 14237 19869 1657784 12620 43933 1649543  5933 106225 35196 110398
SRM_1831_300s_20x20det_2_7_13  10513 10999 15201 1269568  9624 33895 1261544  4776  81186 26433  84547
SRM_1831_300s_20x20det_2_7_14  13662 14387 19892 1658216 12777 43966 1647853  6559 105433 34863 110893
SRM_1831_300s_20x20det_2_7_15  13511 14200 19759 1654095 12429 44080 1650013  6245 105695 35100 110879
SRM_1831_300s_20x20det_2_7_16  13332 14004 19749 1654215 12348 43794 1645835  6502 105328 34451 110544
SRM_1831_300s_20x20det_2_7_17  13542 14185 19817 1658134 12589 43834 1651543  6479 105024 34925 111616
SRM_1831_300s_20x20det_2_7_18  13860 14292 19654 1654377 12310 44303 1648040  6552 104080 34429 109782
SRM_1831_300s_20x20det_2_7_19  13615 14112 19795 1654208 12588 44252 1647714  6312 105094 35072 110529
SRM_1831_300s_20x20det_2_7_2   13848 14424 19649 1655302 12617 43985 1646821  6430 105082 34976 110708
SRM_1831_300s_20x20det_2_7_3   13596 14212 19575 1655582 12204 44033 1650735  6399 105175 33766 110398
SRM_1831_300s_20x20det_2_7_4   13697 14382 20009 1656968 12476 44083 1649697  6238 105805 34175 110516
SRM_1831_300s_20x20det_2_7_5   13506 14272 19805 1657783 12542 44285 1647892  6473 105321 34456 110669
SRM_1831_300s_20x20det_2_7_6   13616 14204 19612 1656646 12658 43564 1650931  6339 105333 34164 110847
SRM_1831_300s_20x20det_2_7_7   13586 14258 19665 1655169 12452 44479 1646471  6226 104992 33881 110509
SRM_1831_300s_20x20det_2_7_8   13626 14150 19386 1658591 12297 44113 1649123  6370 105173 34013 111347
SRM_1831_300s_20x20det_2_7_9   13529 14246 19732 1656294 12860 43979 1646636  6433 106131 34597 110356
SRM_1831_300s_20x20det_2_8_0   13499 14477 19857 1658459 12408 44016 1648974  6446 105330 34152 112051
SRM_1831_300s_20x20det_2_8_1   13465 14189 19849 1657681 12396 44055 1650696  6174 105868 33999 110974
SRM_1831_300s_20x20det_2_8_10  13468 14266 19473 1656172 12728 44265 1650899  6510 105289 34661 111076
SRM_1831_300s_20x20det_2_8_11  13615 14092 19782 1656198 12748 44288 1645493  6259 105728 33733 111004
SRM_1831_300s_20x20det_2_8_12  13690 14328 19852 1654910 12199 43504 1647154  6084 105664 34666 111044
SRM_1831_300s_20x20det_2_8_13  13591 13955 19537 1653686 12548 43683 1645525  6469 105448 34573 109910
SRM_1831_300s_20x20det_2_8_14  13611 14137 19845 1653559 12655 43916 1645960  6499 104170 33744 110541
SRM_1831_300s_20x20det_2_8_15  13744 14074 19580 1656716 12603 43871 1651099  6137 105462 34282 111447
SRM_1831_300s_20x20det_2_8_16   4293  4503  6119  518934  3999 13643  517295  2102  33533 11266  34975
SRM_1831_300s_20x20det_2_8_17  13493 14212 19763 1655625 12588 44015 1644839  6066 104534 33509 110327
SRM_1831_300s_20x20det_2_8_18  13766 14364 19853 1656042 12841 44432 1650502  6513 105308 34043 110743
SRM_1831_300s_20x20det_2_8_19  13885 14239 19879 1660574 12721 44064 1651457  6287 104571 34591 111264
SRM_1831_300s_20x20det_2_8_2   13781 14184 19893 1655954 12748 44054 1648733  6597 105079 34800 111999
SRM_1831_300s_20x20det_2_8_3   13299 14208 19896 1659909 12229 43926 1649741  6095 104671 34913 111707
SRM_1831_300s_20x20det_2_8_4   13538 14090 19677 1660220 12533 44171 1651460  6492 105862 33933 110521
SRM_1831_300s_20x20det_2_8_5   13700 14176 19719 1657966 12251 43946 1648515  5862 105451 33929 110937
SRM_1831_300s_20x20det_2_8_6   13575 14076 19765 1657682 12367 43778 1648339  6542 106009 34353 110816
SRM_1831_300s_20x20det_2_8_7   13718 14298 19845 1659959 12687 44187 1650574  5977 105592 34593 111765
SRM_1831_300s_20x20det_2_8_8   13533 14090 19491 1658116 12525 44216 1648790  6325 105343 34150 111787
SRM_1831_300s_20x20det_2_8_9   13694 14329 19639 1658090 12642 44389 1649277  6412 104318 34262 110398
SRM_1831_300s_20x20det_2_9_0   13487 14123 19518 1653466 12311 44050 1648890  6513 104557 34771 111287
SRM_1831_300s_20x20det_2_9_1   10967 11383 15675 1311646 10207 34740 1304213  5189  83371 27564  88170
SRM_1831_300s_20x20det_2_9_10  13629 14301 19842 1656097 12696 43922 1649431  6746 105967 34304 111169
SRM_1831_300s_20x20det_2_9_11  13590 14479 19706 1656817 12337 43840 1651943  6197 104594 34266 110785
SRM_1831_300s_20x20det_2_9_12   2679  2803  3811  330991  2621  8583  328972  1504  21245  7351  22271
SRM_1831_300s_20x20det_2_9_13  13520 14174 19603 1657672 12423 44554 1649407  6363 105219 34628 110584
SRM_1831_300s_20x20det_2_9_14  13632 13977 20115 1655141 12511 43997 1648094  6375 105457 34420 111259
SRM_1831_300s_20x20det_2_9_15  13364 14138 19557 1654509 12352 43703 1643044  6238 105218 34465 110292
SRM_1831_300s_20x20det_2_9_16  13484 14334 19713 1657520 12685 44308 1649393  6387 105302 34285 110492
SRM_1831_300s_20x20det_2_9_17  13415 14324 20003 1643847 12813 44122 1646457  6813 105534 34803 110837
SRM_1831_300s_20x20det_2_9_18  13584 13976 19809 1657281 12625 44034 1649435  6694 105651 35248 110471
SRM_1831_300s_20x20det_2_9_19  13562 14309 19754 1657427 12294 43963 1648221  6450 105386 34173 110234
SRM_1831_300s_20x20det_2_9_2   12932 13393 18863 1608517 12350 43955 1642990  6390 105627 34091 111607
SRM_1831_300s_20x20det_2_9_3   13488 13981 19802 1655767 12591 43992 1649247  6220 105468 34114 110704
SRM_1831_300s_20x20det_2_9_4   13362 14278 19682 1652096 12505 43891 1644252  6380 105147 35114 110184
SRM_1831_300s_20x20det_2_9_5   13736 14398 20076 1656122 12784 44296 1648721  6369 106013 34490 111670
SRM_1831_300s_20x20det_2_9_6   13551 14358 19731 1654781 12644 44205 1649418  6936 105489 34590 110056
SRM_1831_300s_20x20det_2_9_7   13522 14354 19743 1654597 12588 44261 1650253  6498 104773 34390 110530
SRM_1831_300s_20x20det_2_9_8    1991  2030  2917  245680  1756  6458  244982  1166  16030  5739  16610
SRM_1831_300s_20x20det_2_9_9   13881 14380 19635 1658365 12716 43656 1648639  6235 104942 34759 110915


Mean value:                    13076 13644 18938 1589105 12057 42285 1581564  6168 100948 33113 106394
Std. Abw.:                      2095  2185  3037  253892  1933  6756  252453   972  16047  5194  16941
Std. Abw. rel. [%]:            16.02 16.01 16.03   15.98 16.03 15.98   15.96 15.75  15.90 15.69  15.92
Conf. interval:                  105   109   152   12695    97   338   12623    49    802   260    847
