Mass percent (%)

Spectrum                          Na   Mg   Al    Si    S    K    Ca   Ti   Fe   Sr   Rh
SRM_1831_300s_20x20det_2_19_18 14.46 4.24 1.70 63.05 0.22 0.75 15.34 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_19 14.04 4.15 1.67 63.37 0.21 0.76 15.55 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_19_2  14.32 4.12 1.71 63.18 0.22 0.75 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_3  14.30 4.22 1.70 63.15 0.21 0.76 15.42 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_4  14.21 4.11 1.71 63.25 0.22 0.76 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_5  14.09 4.12 1.74 63.31 0.21 0.76 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_6  14.30 4.11 1.70 63.19 0.21 0.76 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_7  14.17 4.12 1.67 63.30 0.22 0.76 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_8  14.34 4.06 1.71 63.21 0.21 0.75 15.47 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_19_9  14.38 4.12 1.69 63.16 0.21 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_0   14.31 4.09 1.67 63.20 0.21 0.76 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_1   14.27 3.99 1.67 63.32 0.22 0.75 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_10  14.19 4.14 1.71 63.24 0.21 0.75 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_11  14.06 4.13 1.68 63.34 0.21 0.76 15.55 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_12  14.08 4.12 1.67 63.33 0.22 0.75 15.57 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_1_13  14.27 4.10 1.69 63.22 0.22 0.76 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_14  14.20 4.08 1.70 63.28 0.22 0.75 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_15  14.31 4.15 1.67 63.21 0.21 0.75 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_16  14.29 4.16 1.75 63.13 0.22 0.76 15.44 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_17  13.99 4.09 1.68 63.43 0.22 0.75 15.57 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_18  14.07 4.21 1.70 63.30 0.22 0.76 15.49 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_19  14.31 4.09 1.68 63.23 0.21 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_2   14.53 4.12 1.69 63.05 0.21 0.74 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_3   14.23 4.15 1.72 63.22 0.21 0.75 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_4   14.30 4.06 1.69 63.23 0.21 0.76 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_5   14.72 4.17 1.72 62.91 0.21 0.74 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_6   14.02 4.17 1.71 63.33 0.21 0.76 15.55 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_7   14.53 4.07 1.69 63.09 0.21 0.75 15.41 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_8   14.35 4.12 1.71 63.17 0.22 0.75 15.44 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_1_9   14.64 4.18 1.71 62.96 0.21 0.75 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_0   14.31 4.16 1.70 63.17 0.21 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_1   14.07 4.20 1.70 63.30 0.21 0.76 15.50 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_2_10  13.92 4.16 1.67 63.44 0.21 0.76 15.59 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_11  14.56 4.13 1.73 62.99 0.20 0.75 15.39 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_12  14.13 4.05 1.66 63.36 0.21 0.76 15.57 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_13  13.99 4.08 1.66 63.45 0.21 0.76 15.60 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_14  14.16 4.13 1.68 63.30 0.21 0.75 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_15  14.02 4.14 1.70 63.38 0.21 0.76 15.53 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_16  14.30 4.19 1.66 63.16 0.21 0.75 15.47 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_17  14.43 4.16 1.72 63.09 0.21 0.75 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_18  14.12 4.14 1.72 63.26 0.21 0.76 15.54 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_19  14.23 4.13 1.71 63.23 0.21 0.76 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_2   14.08 4.21 1.68 63.29 0.22 0.76 15.51 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_2_3   14.23 4.17 1.69 63.21 0.21 0.75 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_4   14.44 4.16 1.67 63.11 0.21 0.75 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_5   11.93 3.75 1.70 64.84 0.24 0.78 16.50 0.03 0.20 0.03 0.00
SRM_1831_300s_20x20det_2_2_6   14.01 4.17 1.70 63.35 0.21 0.76 15.55 0.04 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_2_7   14.26 4.14 1.71 63.22 0.21 0.76 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_8   14.49 4.15 1.71 63.05 0.21 0.75 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_2_9   14.40 4.06 1.73 63.14 0.22 0.75 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_0   14.17 4.07 1.67 63.32 0.22 0.76 15.53 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_1   14.38 4.16 1.69 63.12 0.22 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_10  13.87 4.22 1.70 63.41 0.21 0.76 15.57 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_11  14.37 4.12 1.67 63.16 0.21 0.76 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_12  14.42 4.19 1.70 63.09 0.21 0.75 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_13  14.33 4.15 1.70 63.14 0.22 0.76 15.45 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_14  14.20 4.16 1.67 63.25 0.21 0.75 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_15  14.28 4.15 1.69 63.21 0.21 0.75 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_16  13.81 4.12 1.69 63.50 0.21 0.76 15.66 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_17  14.38 4.24 1.68 63.08 0.21 0.75 15.41 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_18  14.39 4.14 1.73 63.11 0.21 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_19  13.99 4.22 1.70 63.33 0.21 0.76 15.53 0.03 0.19 0.03 0.00
SRM_1831_300s_20x20det_2_3_2   14.08 4.20 1.70 63.29 0.22 0.74 15.52 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_3_3   14.34 4.08 1.74 63.18 0.21 0.75 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_4   14.16 4.11 1.68 63.31 0.22 0.75 15.53 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_5   14.59 4.16 1.71 62.98 0.22 0.75 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_6   14.18 4.07 1.71 63.27 0.22 0.75 15.55 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_7   14.15 4.15 1.71 63.27 0.21 0.76 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_8   14.27 4.12 1.68 63.22 0.21 0.75 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_3_9   14.40 4.14 1.67 63.15 0.21 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_0   14.35 4.11 1.71 63.18 0.21 0.75 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_1   14.27 4.07 1.67 63.26 0.21 0.76 15.53 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_10  14.37 4.14 1.73 63.12 0.21 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_11  14.38 4.08 1.70 63.18 0.21 0.75 15.45 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_12  14.26 4.12 1.66 63.23 0.21 0.76 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_13  14.23 4.08 1.67 63.29 0.21 0.75 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_14  14.50 4.20 1.69 63.03 0.21 0.76 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_15  14.13 4.09 1.69 63.31 0.21 0.76 15.54 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_16  14.09 4.15 1.70 63.13 0.22 0.76 15.70 0.03 0.19 0.04 0.00
SRM_1831_300s_20x20det_2_4_17  14.35 4.13 1.69 63.17 0.21 0.76 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_18  14.23 4.13 1.71 63.23 0.22 0.75 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_19  14.31 4.07 1.69 63.24 0.21 0.74 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_2   14.50 4.18 1.69 63.02 0.21 0.75 15.41 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_3   14.21 4.16 1.70 63.24 0.21 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_4   14.22 4.13 1.73 63.23 0.20 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_5   14.30 4.12 1.71 63.18 0.21 0.76 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_6   14.24 4.25 1.71 63.16 0.21 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_7   14.27 4.07 1.68 63.27 0.21 0.75 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_8   14.11 4.10 1.68 63.34 0.21 0.75 15.55 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_4_9   14.42 4.07 1.71 63.11 0.22 0.76 15.47 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_0   14.16 4.10 1.70 63.29 0.21 0.76 15.52 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_1   14.29 4.07 1.65 63.26 0.21 0.76 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_10  14.31 4.20 1.71 63.13 0.22 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_11  14.35 4.11 1.69 63.15 0.22 0.75 15.49 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_5_12  14.57 4.09 1.70 63.05 0.21 0.74 15.39 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_13  14.28 4.10 1.72 63.18 0.22 0.76 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_14  14.33 4.15 1.69 63.13 0.22 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_15  14.33 4.09 1.69 63.18 0.21 0.76 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_16  14.23 4.13 1.70 63.25 0.21 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_17  14.55 4.18 1.69 63.02 0.21 0.75 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_18  13.97 4.12 1.69 63.43 0.21 0.76 15.57 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_19  14.35 4.17 1.67 63.16 0.21 0.75 15.44 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_2   14.26 4.12 1.70 63.20 0.21 0.76 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_3   14.34 4.19 1.70 63.10 0.21 0.76 15.44 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_4   13.69 4.13 1.68 63.19 0.22 0.78 16.04 0.03 0.19 0.04 0.00
SRM_1831_300s_20x20det_2_5_5   14.32 4.06 1.70 63.23 0.21 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_6   14.00 4.00 1.66 63.50 0.22 0.76 15.61 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_7   14.20 4.08 1.68 63.31 0.21 0.76 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_5_8   14.27 4.16 1.70 63.19 0.21 0.76 15.46 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_5_9   14.13 4.20 1.71 63.24 0.21 0.75 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_0   14.15 4.02 1.68 63.36 0.21 0.76 15.58 0.03 0.19 0.03 0.00
SRM_1831_300s_20x20det_2_6_1   14.44 4.14 1.72 63.04 0.21 0.75 15.44 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_10  14.15 4.18 1.68 63.28 0.22 0.76 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_11  14.23 4.16 1.70 63.23 0.21 0.75 15.46 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_6_12  14.57 4.19 1.71 62.97 0.21 0.75 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_13  14.17 4.16 1.69 63.26 0.21 0.75 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_14  14.18 4.15 1.72 63.25 0.21 0.76 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_15  14.17 4.09 1.68 63.30 0.21 0.76 15.53 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_16  14.14 4.15 1.72 63.26 0.21 0.75 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_17  14.47 4.19 1.71 63.07 0.20 0.75 15.37 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_18  13.35 4.19 1.69 63.76 0.21 0.76 15.80 0.03 0.19 0.03 0.00
SRM_1831_300s_20x20det_2_6_19  14.13 4.11 1.68 63.29 0.22 0.76 15.56 0.04 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_6_2   14.29 4.19 1.69 63.18 0.21 0.76 15.44 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_3   14.30 4.26 1.67 63.14 0.21 0.76 15.41 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_4   14.15 4.15 1.71 63.29 0.21 0.74 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_5   14.35 4.10 1.69 63.19 0.21 0.75 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_6   14.13 4.13 1.71 63.30 0.21 0.75 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_7   14.21 4.10 1.72 63.26 0.21 0.76 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_8   13.93 4.11 1.69 63.45 0.21 0.76 15.60 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_6_9   14.46 4.12 1.70 63.09 0.21 0.76 15.42 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_0   14.42 4.12 1.68 63.14 0.22 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_1   14.15 4.06 1.69 63.37 0.21 0.75 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_10  13.99 4.15 1.68 63.39 0.21 0.75 15.55 0.04 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_7_11  14.55 4.18 1.68 63.04 0.21 0.75 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_12  14.16 4.13 1.70 63.29 0.21 0.75 15.51 0.03 0.19 0.04 0.00
SRM_1831_300s_20x20det_2_7_13  14.43 4.16 1.69 63.12 0.21 0.75 15.39 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_14  14.22 4.21 1.72 63.21 0.22 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_15  14.12 4.14 1.70 63.27 0.21 0.76 15.55 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_7_16  13.99 4.09 1.70 63.41 0.21 0.76 15.58 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_17  14.36 4.14 1.71 63.15 0.21 0.74 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_18  14.61 4.22 1.70 62.94 0.21 0.75 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_19  14.22 4.13 1.72 63.22 0.22 0.76 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_2   14.47 4.18 1.68 63.07 0.21 0.75 15.38 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_3   14.19 4.15 1.68 63.25 0.21 0.75 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_4   14.21 4.14 1.71 63.24 0.21 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_5   14.23 4.17 1.72 63.22 0.21 0.75 15.44 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_6   14.12 4.07 1.66 63.37 0.21 0.75 15.57 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_7   14.22 4.12 1.69 63.25 0.21 0.76 15.49 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_8   14.32 4.12 1.67 63.23 0.20 0.75 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_7_9   14.15 4.15 1.69 63.27 0.22 0.75 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_0   14.16 4.23 1.70 63.23 0.21 0.75 15.47 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_1   14.00 4.09 1.71 63.40 0.21 0.75 15.59 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_10  14.04 4.16 1.67 63.33 0.22 0.76 15.56 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_11  14.17 4.08 1.69 63.32 0.21 0.76 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_12  14.44 4.22 1.73 63.06 0.20 0.74 15.38 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_13  14.43 4.07 1.69 63.16 0.21 0.74 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_14  14.38 4.14 1.71 63.13 0.21 0.75 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_15  14.48 4.11 1.69 63.09 0.21 0.74 15.42 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_16  14.16 4.15 1.67 63.28 0.22 0.74 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_17  14.10 4.13 1.70 63.33 0.21 0.76 15.52 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_18  14.43 4.20 1.72 63.03 0.22 0.75 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_19  14.26 4.11 1.69 63.24 0.21 0.75 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_2   14.47 4.16 1.72 63.06 0.21 0.75 15.38 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_3   13.84 4.16 1.72 63.48 0.21 0.76 15.58 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_4   14.19 4.10 1.69 63.30 0.21 0.76 15.50 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_5   14.31 4.07 1.69 63.25 0.20 0.75 15.47 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_6   14.30 4.08 1.71 63.23 0.21 0.74 15.47 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_7   14.38 4.17 1.71 63.13 0.21 0.75 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_8   14.31 4.14 1.68 63.19 0.21 0.75 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_8_9   14.51 4.21 1.68 63.03 0.21 0.75 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_0   14.03 4.10 1.68 63.37 0.21 0.76 15.60 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_1   14.51 4.19 1.69 63.03 0.22 0.75 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_10  14.22 4.13 1.71 63.23 0.22 0.75 15.49 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_11  14.19 4.25 1.71 63.18 0.21 0.75 15.47 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_12  13.98 4.13 1.63 63.48 0.22 0.73 15.59 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_13  14.04 4.10 1.68 63.38 0.21 0.77 15.57 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_14  14.22 4.02 1.74 63.27 0.21 0.75 15.51 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_15  13.93 4.10 1.69 63.48 0.21 0.75 15.59 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_16  14.15 4.20 1.71 63.24 0.22 0.76 15.48 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_17  14.06 4.18 1.73 63.21 0.21 0.76 15.59 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_18  14.36 4.06 1.72 63.19 0.21 0.75 15.46 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_19  14.28 4.17 1.70 63.20 0.21 0.75 15.45 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_2   14.01 4.01 1.67 63.15 0.21 0.77 15.92 0.03 0.19 0.04 0.00
SRM_1831_300s_20x20det_2_9_3   14.09 4.04 1.73 63.36 0.22 0.75 15.56 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_4   14.04 4.20 1.70 63.31 0.21 0.75 15.53 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_2_9_5   14.53 4.21 1.72 62.97 0.21 0.75 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_6   14.27 4.22 1.71 63.13 0.22 0.75 15.44 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_7   14.37 4.20 1.70 63.08 0.21 0.76 15.43 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_8   13.83 3.91 1.70 63.65 0.19 0.74 15.72 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_2_9_9   14.49 4.17 1.68 63.07 0.22 0.74 15.37 0.03 0.18 0.03 0.00
----------------------------------------------------------------------------------------
Mean value:                    14.26 4.14 1.70 63.22 0.21 0.75 15.48 0.03 0.18 0.03 0.00
Std. Abw.:                      0.21 0.06 0.02  0.15 0.01 0.01  0.10 0.00 0.00 0.00 0.00
Std. Abw. rel. [%]:             1.48 1.35 1.16  0.23 2.91 0.84  0.64 3.17 0.95 1.57 0.00
Conf. interval:                 0.01 0.00 0.00  0.01 0.00 0.00  0.00 0.00 0.00 0.00 0.00
