Net counts

Spectrum                                 Na   Mg    Al      Si    S     K      Ca   Ti    Fe    Sr    Rh
SRM_1831_300s_100_repeat_Rh_FE_D2_0_80 6901 8025 11047 1191526 6427 32999 1342709 4791 87130 25420 87517
SRM_1831_300s_100_repeat_Rh_FE_D2_0_81 6706 7618 11297 1190191 6574 33104 1339808 4812 87348 26305 88074
SRM_1831_300s_100_repeat_Rh_FE_D2_0_82 6673 7848 10932 1191134 6740 33230 1343702 4806 86785 25737 87557
SRM_1831_300s_100_repeat_Rh_FE_D2_0_83 6880 7805 11001 1188280 6255 33563 1341421 4759 86151 26185 87637
SRM_1831_300s_100_repeat_Rh_FE_D2_0_84 6859 7897 11014 1188848 6758 32978 1339870 4759 86199 26112 88211
SRM_1831_300s_100_repeat_Rh_FE_D2_0_85 6998 7752 11095 1191701 6461 33288 1342413 4335 86272 26108 88051
SRM_1831_300s_100_repeat_Rh_FE_D2_0_86 6778 7634 11125 1190394 6540 32917 1341284 4737 86017 25461 87625
SRM_1831_300s_100_repeat_Rh_FE_D2_0_87 6779 7748 11143 1191550 6498 33109 1342817 4804 85967 25731 88436
SRM_1831_300s_100_repeat_Rh_FE_D2_0_88 6818 7676 10988 1191028 6754 33344 1342863 4875 87329 27327 87797
SRM_1831_300s_100_repeat_Rh_FE_D2_0_89 6990 7726 10810 1189445 6783 33509 1339901 4837 86438 25402 87849
SRM_1831_300s_100_repeat_Rh_FE_D2_0_9  6849 7759 11161 1186047 6653 33145 1337884 4759 85701 25943 88062
SRM_1831_300s_100_repeat_Rh_FE_D2_0_90 6772 7756 10959 1190720 6520 33168 1342350 4897 86604 26353 89007
SRM_1831_300s_100_repeat_Rh_FE_D2_0_91 7055 7677 11153 1191609 6549 33381 1341091 4771 86374 26172 87781
SRM_1831_300s_100_repeat_Rh_FE_D2_0_92 6772 7901 11276 1190771 6577 32926 1339874 4609 86345 25415 87570
SRM_1831_300s_100_repeat_Rh_FE_D2_0_93 6908 7770 10884 1184159 6368 33309 1335532 4832 85553 25758 87343
SRM_1831_300s_100_repeat_Rh_FE_D2_0_94 7005 7608 10935 1190700 6215 33161 1341232 4826 86225 26164 87754
SRM_1831_300s_100_repeat_Rh_FE_D2_0_95 6647 7752 10946 1189580 6518 33202 1340031 4776 86502 25360 87882
SRM_1831_300s_100_repeat_Rh_FE_D2_0_96 6941 7848 11117 1189755 6592 33118 1342564 4399 87354 26083 87710
SRM_1831_300s_100_repeat_Rh_FE_D2_0_97 6833 7669 10983 1187256 6374 33380 1344053 4681 85663 25941 87157
SRM_1831_300s_100_repeat_Rh_FE_D2_0_98 6882 7710 10540 1188348 6563 32818 1338688 4563 85964 26346 87605
SRM_1831_300s_100_repeat_Rh_FE_D2_0_99 6891 7771 11280 1187840 6783 33220 1339459 4785 86004 25360 87475
--------------------------------------------------------------------------------------------------------
Mean value:                            6854 7759 11031 1189341 6507 33214 1341110 4726 86388 25906 87864
Std. Abw.:                              115  106   161    1709  158   247    1928  161   504   426   523
Std. Abw. rel. [%]:                    1.68 1.36  1.46    0.14 2.43  0.74    0.14 3.40  0.58  1.64  0.59
Conf. interval:                          12   11    16     171   16    25     193   16    50    43    52
